longitude,latitude,system,turbidity,B2,B3,B4,dwl,ndti
-97.262200000000007,31.59157,waco,17.78,2744,3068,2778,569.9149169921875,-0.04960656859391037
-97.262200000000007,31.59157,waco,17.73,2744,3068,2778,569.9149169921875,-0.04960656859391037
-97.26219,31.59158,waco,17.74,2744,3068,2778,569.9149169921875,-0.04960656859391037
-97.26219,31.59158,waco,17.71,2744,3068,2778,569.9149169921875,-0.04960656859391037
-97.26219,31.59158,waco,17.69,2744,3068,2778,569.9149169921875,-0.04960656859391037
-97.26219,31.59158,waco,17.66,2744,3068,2778,569.9149169921875,-0.04960656859391037
-97.26219,31.59159,waco,17.59,2744,3068,2778,569.9149169921875,-0.04960656859391037
-97.26219,31.59159,waco,17.58,2744,3068,2778,569.9149169921875,-0.04960656859391037
-97.26219,31.59159,waco,17.6,2744,3068,2778,569.9149169921875,-0.04960656859391037
-97.26219,31.5916,waco,17.58,2744,3072,2755,569.26141357421875,-0.05440192208683714
-97.26219,31.5916,waco,17.62,2744,3072,2755,569.26141357421875,-0.05440192208683714
-97.26219,31.5916,waco,17.62,2744,3072,2755,569.26141357421875,-0.05440192208683714
-97.26219,31.59161,waco,17.62,2744,3072,2755,569.26141357421875,-0.05440192208683714
-97.26219,31.59161,waco,17.59,2744,3072,2755,569.26141357421875,-0.05440192208683714
-97.26219,31.59162,waco,17.57,2744,3072,2755,569.26141357421875,-0.05440192208683714
-97.26219,31.59162,waco,17.61,2744,3072,2755,569.26141357421875,-0.05440192208683714
-97.26219,31.59162,waco,17.62,2744,3072,2755,569.26141357421875,-0.05440192208683714
-97.26218,31.59163,waco,17.65,2744,3072,2755,569.26141357421875,-0.05440192208683714
-97.26218,31.59163,waco,17.71,2744,3072,2755,569.26141357421875,-0.05440192208683714
-97.26218,31.59163,waco,17.71,2744,3072,2755,569.26141357421875,-0.05440192208683714
-97.26218,31.59164,waco,17.68,2744,3072,2755,569.26141357421875,-0.05440192208683714
-97.26218,31.59164,waco,17.66,2744,3072,2755,569.26141357421875,-0.05440192208683714
-97.26218,31.59164,waco,17.63,2744,3072,2755,569.26141357421875,-0.05440192208683714
-97.26218,31.59165,waco,17.63,2744,3072,2755,569.26141357421875,-0.05440192208683714
-97.26218,31.59165,waco,17.6,2744,3072,2755,569.26141357421875,-0.05440192208683714
-97.26218,31.59165,waco,17.56,2744,3072,2755,569.26141357421875,-0.05440192208683714
-97.26218,31.59165,waco,17.53,2744,3072,2755,569.26141357421875,-0.05440192208683714
-97.26217,31.59166,waco,17.52,2744,3072,2755,569.26141357421875,-0.05440192208683714
-97.26217,31.59166,waco,17.52,2744,3072,2755,569.26141357421875,-0.05440192208683714
-97.26216,31.59167,waco,17.48,2744,3072,2755,569.26141357421875,-0.05440192208683714
-97.26216,31.59167,waco,17.41,2744,3072,2755,569.26141357421875,-0.05440192208683714
-97.26216,31.59167,waco,17.42,2744,3072,2755,569.26141357421875,-0.05440192208683714
-97.26216,31.59168,waco,17.42,2744,3072,2755,569.26141357421875,-0.05440192208683714
-97.26216,31.59168,waco,17.34,2744,3072,2755,569.26141357421875,-0.05440192208683714
-97.26215,31.59168,waco,17.31,2744,3072,2755,569.26141357421875,-0.05440192208683714
-97.26215,31.59169,waco,17.34,2716,3004,2719,568.91119384765625,-0.04979905643893063
-97.26215,31.59169,waco,17.38,2716,3004,2719,568.91119384765625,-0.04979905643893063
-97.26215,31.59169,waco,17.43,2716,3004,2719,568.91119384765625,-0.04979905643893063
-97.26215,31.5917,waco,17.42,2716,3004,2719,568.91119384765625,-0.04979905643893063
-97.26215,31.5917,waco,17.49,2716,3004,2719,568.91119384765625,-0.04979905643893063
-97.26215,31.5917,waco,17.52,2716,3004,2719,568.91119384765625,-0.04979905643893063
-97.26215,31.59171,waco,17.5,2716,3004,2719,568.91119384765625,-0.04979905643893063
-97.26215,31.59171,waco,17.5,2716,3004,2719,568.91119384765625,-0.04979905643893063
-97.26215,31.59171,waco,17.52,2716,3004,2719,568.91119384765625,-0.04979905643893063
-97.26215,31.59172,waco,17.59,2716,3004,2719,568.91119384765625,-0.04979905643893063
-97.26215,31.59172,waco,17.6,2716,3004,2719,568.91119384765625,-0.04979905643893063
-97.26215,31.59172,waco,17.56,2716,3004,2719,568.91119384765625,-0.04979905643893063
-97.26215,31.59172,waco,17.52,2716,3004,2719,568.91119384765625,-0.04979905643893063
-97.26214,31.59173,waco,17.54,2716,3004,2719,568.91119384765625,-0.04979905643893063
-97.26214,31.59173,waco,17.56,2716,3004,2719,568.91119384765625,-0.04979905643893063
-97.26214,31.59173,waco,17.53,2716,3004,2719,568.91119384765625,-0.04979905643893063
-97.26213,31.59173,waco,17.48,2716,3004,2719,568.91119384765625,-0.04979905643893063
-97.26212,31.59174,waco,17.48,2703,3023,2743,569.95263671875,-0.04856052722858134
-97.26212,31.59174,waco,17.39,2703,3023,2743,569.95263671875,-0.04856052722858134
-97.26212,31.59174,waco,17.34,2703,3023,2743,569.95263671875,-0.04856052722858134
-97.2621,31.59174,waco,17.35,2703,3023,2743,569.95263671875,-0.04856052722858134
-97.26209,31.59175,waco,17.34,2703,3023,2743,569.95263671875,-0.04856052722858134
-97.26208,31.59175,waco,17.34,2703,3023,2743,569.95263671875,-0.04856052722858134
-97.26206,31.59175,waco,17.33,2703,3023,2743,569.95263671875,-0.04856052722858134
-97.26205,31.59175,waco,17.32,2703,3023,2743,569.95263671875,-0.04856052722858134
-97.26202,31.59175,waco,17.32,2703,3023,2743,569.95263671875,-0.04856052722858134
-97.26199,31.59174,waco,17.35,2703,3023,2743,569.95263671875,-0.04856052722858134
-97.26197,31.59174,waco,17.37,2703,3023,2743,569.95263671875,-0.04856052722858134
-97.26194,31.59173,waco,17.4,2705,3022,2768,570.61181640625,-0.04386873920552677
-97.26192,31.59173,waco,17.37,2705,3022,2768,570.61181640625,-0.04386873920552677
-97.26189,31.59172,waco,17.41,2705,3022,2768,570.61181640625,-0.04386873920552677
-97.26187,31.59172,waco,17.43,2705,3022,2768,570.61181640625,-0.04386873920552677
-97.26185,31.59172,waco,17.43,2663,2994,2749,571.1226806640625,-0.04266063033257879
-97.26183,31.59172,waco,17.49,2663,2994,2749,571.1226806640625,-0.04266063033257879
-97.26181,31.59172,waco,17.56,2663,2994,2749,571.1226806640625,-0.04266063033257879
-97.26179,31.59172,waco,17.56,2663,2994,2749,571.1226806640625,-0.04266063033257879
-97.26177,31.59172,waco,17.5,2663,2994,2749,571.1226806640625,-0.04266063033257879
-97.26175,31.59172,waco,17.49,2676,2994,2738,570.5859375,-0.044661549197487785
-97.26173,31.59172,waco,17.53,2676,2994,2738,570.5859375,-0.044661549197487785
-97.26172,31.59172,waco,17.49,2676,2994,2738,570.5859375,-0.044661549197487785
-97.2617,31.59172,waco,17.53,2676,2994,2738,570.5859375,-0.044661549197487785
-97.26169,31.59171,waco,17.54,2676,2994,2738,570.5859375,-0.044661549197487785
-97.26167,31.59171,waco,17.53,2677,3008,2753,570.94873046875,-0.044263148758896025
-97.26165,31.59171,waco,17.51,2677,3008,2753,570.94873046875,-0.044263148758896025
-97.26163,31.5917,waco,17.52,2677,3008,2753,570.94873046875,-0.044263148758896025
-97.26161,31.5917,waco,17.57,2677,3008,2753,570.94873046875,-0.044263148758896025
-97.26159,31.59169,waco,17.63,2677,3008,2753,570.94873046875,-0.044263148758896025
-97.26157,31.59168,waco,17.65,2667,2953,2727,570.56280517578125,-0.0397887323943662
-97.26154,31.59168,waco,17.61,2667,2953,2727,570.56280517578125,-0.0397887323943662
-97.26152,31.59168,waco,17.64,2667,2953,2727,570.56280517578125,-0.0397887323943662
-97.2615,31.59168,waco,17.69,2667,2953,2727,570.56280517578125,-0.0397887323943662
-97.26147,31.59168,waco,17.73,2665,2937,2761,571.61614990234375,-0.03088803088803089
-97.26144,31.59168,waco,17.7,2665,2937,2761,571.61614990234375,-0.03088803088803089
-97.26142,31.59168,waco,17.71,2665,2937,2761,571.61614990234375,-0.03088803088803089
-97.26139,31.59168,waco,17.72,2665,2937,2761,571.61614990234375,-0.03088803088803089
-97.26137,31.59168,waco,17.75,2665,2937,2761,571.61614990234375,-0.03088803088803089
-97.26134,31.59169,waco,17.73,2671,2959,2739,570.80157470703125,-0.03861003861003861
-97.26131,31.5917,waco,17.77,2634,2974,2715,570.97271728515625,-0.045526454561434344
-97.26129,31.5917,waco,17.75,2634,2974,2715,570.97271728515625,-0.045526454561434344
-97.26126,31.59171,waco,17.7,2634,2974,2715,570.97271728515625,-0.045526454561434344
-97.26124,31.59171,waco,17.6,2634,2974,2715,570.97271728515625,-0.045526454561434344
-97.26122,31.59172,waco,17.54,2660,2946,2699,569.9114990234375,-0.043755535872453497
-97.26118,31.59173,waco,17.52,2660,2946,2699,569.9114990234375,-0.043755535872453497
-97.26115,31.59174,waco,17.49,2660,2946,2699,569.9114990234375,-0.043755535872453497
-97.26112,31.59174,waco,17.43,2646,2943,2715,570.7950439453125,-0.04029692470837752
-97.26109,31.59175,waco,17.37,2646,2943,2715,570.7950439453125,-0.04029692470837752
-97.26106,31.59176,waco,17.3,2646,2943,2715,570.7950439453125,-0.04029692470837752
-97.26102,31.59176,waco,17.32,2696,2959,2732,570.03594970703125,-0.039887541732560185
-97.26099,31.59177,waco,17.33,2696,2959,2732,570.03594970703125,-0.039887541732560185
-97.26096,31.59177,waco,17.37,2696,2959,2732,570.03594970703125,-0.039887541732560185
-97.26093,31.59178,waco,17.33,2666,2968,2743,571.03863525390625,-0.03939765365084924
-97.26089,31.59178,waco,17.34,2666,2968,2743,571.03863525390625,-0.03939765365084924
-97.26086,31.59178,waco,17.31,2666,2968,2743,571.03863525390625,-0.03939765365084924
-97.26083,31.59178,waco,17.31,2666,2968,2743,571.03863525390625,-0.03939765365084924
-97.2608,31.59179,waco,17.32,2666,2968,2743,571.03863525390625,-0.03939765365084924
-97.26076,31.59179,waco,17.29,2696,2975,2707,569.23431396484375,-0.047166490672298486
-97.26073,31.59179,waco,17.27,2696,2975,2707,569.23431396484375,-0.047166490672298486
-97.26069,31.59179,waco,17.27,2696,2975,2707,569.23431396484375,-0.047166490672298486
-97.26066,31.59179,waco,17.22,2666,2953,2695,569.65875244140625,-0.04567988668555241
-97.26062,31.59179,waco,17.25,2666,2953,2695,569.65875244140625,-0.04567988668555241
-97.26058,31.59179,waco,17.22,2664,2953,2668,568.85845947265625,-0.050702721935598646
-97.26055,31.59179,waco,17.21,2664,2953,2668,568.85845947265625,-0.050702721935598646
-97.26051,31.59179,waco,17.13,2664,2953,2668,568.85845947265625,-0.050702721935598646
-97.26048,31.59179,waco,17.03,2628,2947,2690,570.634521484375,-0.04559162675181834
-97.26044,31.59179,waco,16.91,2628,2947,2690,570.634521484375,-0.04559162675181834
-97.26041,31.59179,waco,16.84,2646,2925,2658,569.2666015625,-0.04782375067168189
-97.26038,31.59179,waco,16.78,2646,2925,2658,569.2666015625,-0.04782375067168189
-97.26035,31.59178,waco,16.76,2646,2925,2658,569.2666015625,-0.04782375067168189
-97.26031,31.59178,waco,16.79,2618,2892,2645,569.62322998046875,-0.04460899404009391
-97.26028,31.59178,waco,16.75,2618,2892,2645,569.62322998046875,-0.04460899404009391
-97.26024,31.59178,waco,16.76,2618,2892,2645,569.62322998046875,-0.04460899404009391
-97.2602,31.59178,waco,16.73,2618,2892,2645,569.62322998046875,-0.04460899404009391
-97.26017,31.59178,waco,16.72,2618,2892,2645,569.62322998046875,-0.04460899404009391
-97.26013,31.59178,waco,16.66,2602,2867,2630,569.59710693359375,-0.04311442605057304
-97.2601,31.59177,waco,16.59,2629,2864,2665,570.1424560546875,-0.035992041960571534
-97.26006,31.59177,waco,16.53,2629,2864,2665,570.1424560546875,-0.035992041960571534
-97.26003,31.59177,waco,16.51,2594,2864,2630,569.9722900390625,-0.042591918456498
-97.26,31.59177,waco,16.57,2594,2864,2630,569.9722900390625,-0.042591918456498
-97.25996,31.59177,waco,16.53,2559,2837,2609,570.27392578125,-0.04186558942343004
-97.25993,31.59177,waco,16.5,2559,2837,2609,570.27392578125,-0.04186558942343004
-97.2599,31.59177,waco,16.48,2559,2837,2609,570.27392578125,-0.04186558942343004
-97.25986,31.59177,waco,16.45,2534,2851,2577,570.15191650390625,-0.050478997789240976
-97.25983,31.59177,waco,16.4,2534,2851,2577,570.15191650390625,-0.050478997789240976
-97.25979,31.59177,waco,16.33,2534,2851,2577,570.15191650390625,-0.050478997789240976
-97.25976,31.59177,waco,16.27,2500,2832,2593,571.46209716796875,-0.044055299539170506
-97.25972,31.59177,waco,16.23,2500,2832,2593,571.46209716796875,-0.044055299539170506
-97.25969,31.59176,waco,16.2,2527,2808,2554,569.678955078125,-0.047370384185005596
-97.25965,31.59176,waco,16.2,2527,2808,2554,569.678955078125,-0.047370384185005596
-97.25962,31.59176,waco,16.21,2527,2808,2554,569.678955078125,-0.047370384185005596
-97.25958,31.59176,waco,16.23,2527,2808,2554,569.678955078125,-0.047370384185005596
-97.25955,31.59176,waco,16.28,2527,2808,2554,569.678955078125,-0.047370384185005596
-97.25951,31.59176,waco,16.3,2562,2815,2553,568.67779541015625,-0.04880774962742176
-97.25948,31.59175,waco,16.26,2562,2815,2553,568.67779541015625,-0.04880774962742176
-97.25945,31.59175,waco,16.25,2562,2815,2553,568.67779541015625,-0.04880774962742176
-97.25941,31.59175,waco,16.27,2584,2849,2586,569.1455078125,-0.048390064397424104
-97.25938,31.59175,waco,16.31,2584,2849,2586,569.1455078125,-0.048390064397424104
-97.25935,31.59176,waco,16.3,2584,2849,2586,569.1455078125,-0.048390064397424104
-97.25931,31.59176,waco,16.27,2616,2897,2612,569.09942626953125,-0.05173352695589036
-97.25928,31.59176,waco,16.26,2616,2897,2612,569.09942626953125,-0.05173352695589036
-97.25924,31.59176,waco,16.24,2598,2897,2627,569.823486328125,-0.04887762490948588
-97.25921,31.59175,waco,16.23,2598,2897,2627,569.823486328125,-0.04887762490948588
-97.25918,31.59175,waco,16.19,2598,2897,2627,569.823486328125,-0.04887762490948588
-97.25914,31.59175,waco,16.17,2570,2876,2631,570.6591796875,-0.04448883239513347
-97.25911,31.59175,waco,16.16,2570,2876,2631,570.6591796875,-0.04448883239513347
-97.25907,31.59175,waco,16.09,2570,2876,2631,570.6591796875,-0.04448883239513347
-97.25904,31.59175,waco,16.04,2602,2901,2627,569.71868896484375,-0.04956584659913169
-97.259,31.59175,waco,15.98,2602,2901,2627,569.71868896484375,-0.04956584659913169
-97.25897,31.59174,waco,15.94,2602,2901,2627,569.71868896484375,-0.04956584659913169
-97.25893,31.59174,waco,15.96,2602,2901,2627,569.71868896484375,-0.04956584659913169
-97.2589,31.59174,waco,15.9,2602,2901,2627,569.71868896484375,-0.04956584659913169
-97.25887,31.59174,waco,15.86,2573,2881,2616,570.14117431640625,-0.04820811351646353
-97.25883,31.59174,waco,15.85,2573,2881,2616,570.14117431640625,-0.04820811351646353
-97.2588,31.59174,waco,15.88,2573,2881,2616,570.14117431640625,-0.04820811351646353
-97.25876,31.59173,waco,15.9,2543,2880,2662,572.112548828125,-0.039335979790689285
-97.25873,31.59173,waco,15.9,2543,2880,2662,572.112548828125,-0.039335979790689285
-97.25869,31.59173,waco,15.91,2562,2876,2631,570.85223388671875,-0.04448883239513347
-97.25865,31.59172,waco,15.88,2562,2876,2631,570.85223388671875,-0.04448883239513347
-97.25861,31.59172,waco,15.87,2594,2844,2592,568.58465576171875,-0.046357615894039736
-97.25858,31.59172,waco,15.88,2594,2844,2592,568.58465576171875,-0.046357615894039736
-97.25854,31.59172,waco,15.84,2594,2844,2592,568.58465576171875,-0.046357615894039736
-97.25851,31.59172,waco,15.83,2610,2897,2656,570.2010498046875,-0.04339996398343238
-97.25847,31.59171,waco,15.84,2610,2897,2656,570.2010498046875,-0.04339996398343238
-97.25843,31.59171,waco,15.81,2657,2960,2675,569.51593017578125,-0.050576752440106475
-97.25839,31.59171,waco,15.76,2657,2960,2675,569.51593017578125,-0.050576752440106475
-97.25835,31.5917,waco,15.76,2657,2960,2675,569.51593017578125,-0.050576752440106475
-97.25831,31.5917,waco,15.73,2657,2960,2675,569.51593017578125,-0.050576752440106475
-97.25828,31.5917,waco,15.72,2657,2960,2675,569.51593017578125,-0.050576752440106475
-97.25824,31.5917,waco,15.65,2699,2996,2666,568.17425537109375,-0.05828329212292476
-97.25821,31.59169,waco,15.57,2699,2996,2666,568.17425537109375,-0.05828329212292476
-97.25818,31.59169,waco,15.53,2699,2996,2666,568.17425537109375,-0.05828329212292476
-97.25814,31.59169,waco,15.49,2654,2977,2653,568.92919921875,-0.057548845470692715
-97.25811,31.59168,waco,15.42,2678,2954,2715,570.1705322265625,-0.04215911095431293
-97.25807,31.59168,waco,15.37,2659,2961,2681,569.64208984375,-0.04962779156327544
-97.25804,31.59168,waco,15.36,2659,2961,2681,569.64208984375,-0.04962779156327544
-97.258,31.59167,waco,15.32,2659,2961,2681,569.64208984375,-0.04962779156327544
-97.25797,31.59167,waco,15.27,2630,2917,2624,568.70806884765625,-0.05287854177946219
-97.25793,31.59167,waco,15.27,2630,2917,2624,568.70806884765625,-0.05287854177946219
-97.2579,31.59167,waco,15.19,2630,2913,2653,569.61932373046875,-0.04671218109953288
-97.25786,31.59166,waco,15.17,2630,2913,2653,569.61932373046875,-0.04671218109953288
-97.25782,31.59166,waco,15.11,2630,2913,2653,569.61932373046875,-0.04671218109953288
-97.25778,31.59166,waco,15.01,2607,2902,2626,569.39111328125,-0.049927641099855286
-97.25774,31.59166,waco,14.94,2607,2902,2626,569.39111328125,-0.049927641099855286
-97.25771,31.59166,waco,14.89,2607,2902,2626,569.39111328125,-0.049927641099855286
-97.25766,31.59166,waco,14.85,2607,2902,2626,569.39111328125,-0.049927641099855286
-97.25762,31.59166,waco,14.84,2612,2889,2652,570.07965087890625,-0.042772062804547914
-97.25758,31.59166,waco,14.85,2612,2889,2652,570.07965087890625,-0.042772062804547914
-97.25755,31.59166,waco,14.8,2612,2889,2652,570.07965087890625,-0.042772062804547914
-97.25751,31.59165,waco,14.77,2610,2870,2620,569.13623046875,-0.04553734061930783
-97.25748,31.59165,waco,14.76,2610,2870,2620,569.13623046875,-0.04553734061930783
-97.25744,31.59165,waco,14.73,2594,2859,2598,568.8525390625,-0.04782847718526663
-97.2574,31.59165,waco,14.69,2594,2859,2598,568.8525390625,-0.04782847718526663
-97.25736,31.59165,waco,14.62,2591,2848,2622,569.71795654296875,-0.041316270566727605
-97.257320000000007,31.59165,waco,14.58,2591,2848,2622,569.71795654296875,-0.041316270566727605
-97.25729,31.59165,waco,14.54,2591,2848,2622,569.71795654296875,-0.041316270566727605
-97.25725,31.59165,waco,14.48,2583,2837,2622,569.95330810546875,-0.03938450265616413
-97.25721,31.59165,waco,14.45,2583,2837,2622,569.95330810546875,-0.03938450265616413
-97.25717,31.59165,waco,14.41,2583,2837,2622,569.95330810546875,-0.03938450265616413
-97.25713,31.59165,waco,14.35,2583,2837,2622,569.95330810546875,-0.03938450265616413
-97.2571,31.59165,waco,14.26,2583,2837,2622,569.95330810546875,-0.03938450265616413
-97.25706,31.59165,waco,14.18,2584,2876,2640,570.4298095703125,-0.04278462654097172
-97.25703,31.59165,waco,14.08,2584,2876,2640,570.4298095703125,-0.04278462654097172
-97.25699,31.59165,waco,14.05,2591,2902,2647,570.41766357421875,-0.045954225986664266
-97.25695,31.59166,waco,13.99,2591,2902,2647,570.41766357421875,-0.045954225986664266
-97.25691,31.59166,waco,13.91,2567,2854,2608,569.9130859375,-0.04503844745514463
-97.25687,31.59166,waco,13.83,2567,2854,2608,569.9130859375,-0.04503844745514463
-97.25684,31.59166,waco,13.77,2567,2854,2608,569.9130859375,-0.04503844745514463
-97.2568,31.59166,waco,13.75,2573,2892,2617,569.98870849609375,-0.049918315483753854
-97.25675,31.59167,waco,13.72,2573,2892,2617,569.98870849609375,-0.049918315483753854
